t_1,t_2
15.6998573762,30.8471652934
65.5108903842,89.3756355072
92.256964814,185.122178537
7.97167747868,29.5495072849
10.9124553372,22.4964208805
5.41412988046,14.6713312652
57.2318957081,63.2705857883
47.4175211584,94.4265629766
53.2855966818,113.745568748
24.089393597,30.7815723413
25.5314207059,69.9401104012
71.2049007323,76.4195340302
20.8391579329,73.8345228683
16.2902819254,24.8259530403
19.1811021854,191.852708968
22.3440414077,41.0561182722
4.45334219999,29.8740760051
78.5652647077,100.282824465
51.87290784,82.9109613441
30.5753989797,54.8804309678
3.3751966294,20.2477015983
42.1555792404,74.621400169
12.3291250065,20.2943166338
3.55996234353,14.1758237543
34.4473327569,NA
9.09312713174,18.4908134623
3.2321544231,7.75988523279
79.4682946876,175.465303045
39.4188987837,43.5615535387
40.056590849,57.4549815664
31.5678208362,34.0724928193
24.7477609199,NA
7.28341651413,88.6720382638
26.8972502002,NA
115.189833364,145.994765295
28.5597267364,151.884073266
6.17720370947,18.0792554665
49.3997293331,49.8000106704
7.54937975329,62.1885391225
17.7458982985,32.2937126113
29.8379228592,44.9970273114
71.2713462474,162.187698978
132.76397265,322.378268383
6.80501625191,28.3329969719
18.7470196142,NA
9.21041212603,31.9206802828
34.8621969994,122.260412505
30.5362269093,34.9960058841
13.2203232954,NA
14.4791023484,35.2995876832
41.8765067108,104.769421533
17.5322021475,NA
0.478043221102,162.775745774
54.5772216282,172.145232121
79.6684326118,100.167833926
56.2307661019,231.247097582
15.2445691653,61.0966446661
54.4504722221,62.5131557748
4.09252592645,16.9812787789
6.03531308009,47.6567383824
22.2192398825,27.6841998243
33.7263765018,40.1912538714
5.81233783697,10.6666301542
6.66011257317,19.6144946354
11.4883425583,14.7306338014
30.9487470576,36.1655653709
3.00919500465,45.6185839279
23.5914136704,112.687477327
50.7500267096,61.8157660919
44.3822199929,95.1076335024
10.381300741,NA
29.3124388732,43.4538337101
11.3745388171,29.3179718512
36.1178783365,75.3999840003
36.8448835806,171.985854393
53.7475731479,80.2487619892
47.0643586494,50.9330937612
15.3709184992,NA
74.1181527031,86.0303194288
9.61695521959,107.825902236
10.0707381522,62.9013448187
11.273372069,12.4399840381
45.0599184183,50.9851685348
56.1149104622,105.055740398
47.9461897682,87.5701498424
25.5055151006,45.3435004367
36.3895658782,64.2085743256
158.380156123,244.093286366
21.5871258515,25.1169961551
46.9726147178,NA
12.9801390244,17.1951579782
94.9369534392,NA
23.9214284028,136.147546964
55.6148816899,56.1683581745
98.1921990576,NA
95.7150718928,138.740265978
28.2077974078,49.8274526826
23.2857850284,35.1659957112
0.974448585265,253.016679178
17.6575011941,62.8729391756
19.3852627567,85.6166238529
16.5877159985,85.2599712808
15.7659291835,44.9276039385
11.7642020149,30.4768925663
17.3626178146,25.7343707981
17.4145790873,36.3713106381
87.159604185,300.161206345
36.2921634089,NA
190.204585954,NA
61.4959999459,79.7935419155
51.0727658411,56.0997388018
35.4437480336,37.4846583169
50.806057245,55.3081330942
38.2291392838,43.6399628598
7.68003533568,21.5456311084
18.1580202408,51.1856889091
9.97394776749,21.1731368483
7.7281497205,9.59691650151
50.6160759939,131.783946685
15.279855783,85.4050094535
10.1478251696,59.4988238413
31.8824843131,53.4863841933
86.2738116768,103.904078965
13.5526341137,32.8263735849
0.671771653187,31.380855923
18.6721797634,52.9738871012
35.0159155124,NA
47.9891557166,51.0525219465
24.4920908206,NA
49.2619285378,61.725386961
82.3457537606,156.656530941
3.66251332007,50.5345400861
114.604389102,145.610299888
53.4532914274,252.768779894
13.9159848937,14.3955408376
22.1729426527,64.0571897632
43.2839410322,78.9477672635
43.6213846474,55.8930305811
16.1110509573,35.2855504526
26.1098533517,37.5376355229
16.2873509999,20.899468032
17.1714577907,18.2534883035
7.44518213675,31.3362833338
7.92868965003,37.4286028228
29.9403178063,78.5301058333
18.4122132269,28.6253555991
96.6310090326,109.494776708
36.799224482,68.3602000494
12.0002893283,63.4411417746
19.7142828781,150.316409792
84.2252297174,86.5629770161
34.7012599433,52.783521132
94.8983179723,137.162155218
27.4933866851,33.2507048218
38.0501931394,355.254458576
39.0079658783,48.9976506474
119.052598276,171.392012867
14.611386787,171.035342858
37.7804694028,NA
49.4141165259,59.8406384471
10.5600564819,31.1316646791
14.1394371353,69.825437884
40.5127883243,112.380212123
22.6261502411,65.0420521157
18.8683708393,73.7633939028
0.36501221917,68.5638168588
0.852223763598,60.1820805745
96.5803343592,101.32186086
26.390208963,147.063453219
16.7501939469,29.002799287
65.5393477715,73.6180287973
85.0514341556,NA
48.1223193765,82.3598733915
3.49698168932,19.6519597282
30.3074409485,NA
94.7273140631,NA
19.8500081729,48.7611306094
29.8383267337,121.247651093
11.4281479185,59.3519795051
20.942788403,NA
76.2002023948,127.076496441
16.2508098522,33.1601902263
18.3073146552,NA
45.0238669579,NA
65.1387355345,67.6900791485
12.0769430373,194.290432603
10.7552010539,18.7068609006
36.4492333407,50.9710273843
0.471175139578,17.2068480141
5.85522943172,23.0715626415
9.85842000173,61.9193267356
17.0971296137,NA
14.3206597974,23.9836482965
30.6776444725,64.1717957542
27.6547503923,33.1115656814
43.940644713,61.7111854667
54.5708518413,288.213804873
18.42363138,67.8368014908
26.9489014803,81.7140347303
35.4745323458,NA
4.41403652917,60.6468814058
26.8145265091,75.5779603954
54.040475989,61.5801336929
13.707085279,100.376211467
17.5193342551,65.1669651414
5.68200466722,57.0589630177
9.18069775541,29.2199648396
15.2728924326,191.552646483
26.9436836618,82.7754252927
3.04070650721,47.0140448041
8.49718541961,49.4433812625
358.414468164,NA
8.11620922804,27.7463223296
9.00858558435,56.8886479777
11.9071300942,NA
131.117383875,144.37311033
27.3900357433,47.4645504188
23.8617819225,51.3679870672
28.3119842297,90.2067819726
33.0660574609,57.898907694
25.4278804212,252.715637917
65.9025558969,65.9186560004
15.1719311946,33.6114513065
2.09444570907,20.0984740677
45.4440374202,69.4152201747
7.22356131637,26.7564780441
63.3090649896,96.1035143393
3.05585633241,44.5962864766
52.0665203031,75.6232664771
19.5197994581,24.2653689808
69.8350292113,102.109598232
107.709735366,123.3986168
48.0999706399,83.8466296082
54.2561602988,119.697620348
8.22818784817,19.9635072397
26.4346974518,107.279490159
2.82771738049,42.95828869
15.4985671968,26.9931108623
1.49367232892,112.470635193
39.9530278059,NA
14.6148895839,17.0982770834
11.284280844,NA
11.4708609427,58.497909841
112.665368701,NA
22.4875214447,89.9463021449
40.2189111874,68.9228368553
23.8036688807,34.1536709146
85.5082098783,90.4014225474
17.7023116748,73.5375926409
34.0840379544,42.787601076
12.0047763998,41.275454677
12.1978692712,23.8764176615
37.8745013494,51.5149907023
58.9029338546,76.0969307085
4.23745568128,22.0326758674
34.4306789891,NA
57.4230507292,94.2356872062
103.576260866,125.575015239
43.5077261246,75.5462730852
28.0812370376,54.7748900695
25.8007784398,41.410188915
7.26801382508,37.5267561749
30.106693339,39.8424634114
16.8896906791,33.4713365074
79.1892515061,99.3231908959
5.40417830223,43.9484304773
25.3969069962,44.2631946519
6.43508772859,75.6497796913
43.8846392909,55.3382189751
17.5786949746,18.0804182006
50.1128835457,159.941305306
14.2056659582,69.5537627326
2.79855927909,52.3062251027
16.6889630051,29.2295693994
34.5856479804,35.6186559601
54.344501884,119.578770058
10.0655396124,35.8258726117
33.4530585477,43.662419407
54.0263415268,119.1648539
67.7335170161,143.510153528
8.19964914158,92.4796390575
40.5333354222,41.8563329494
15.4385221981,32.4919121045
190.183823662,NA
0.021773782243,28.5666648385
68.9493930887,76.0629164378
43.0739729024,52.1373455606
31.5475686407,40.863429129
56.9268955646,128.774304598
20.5092024532,58.5177425634
61.5419937484,116.989022112
120.055791353,122.798458648
61.8702012948,NA
45.0921708483,90.9806208368
74.0230154425,75.7023152666
182.983077205,NA
9.44236544189,96.4382690471
12.7268498617,27.4106442028
46.1814959515,172.697927925
16.3384062543,37.74899422
28.4383368267,38.8503188842
21.570800192,40.1780139291
24.4581284639,47.1926888031
46.5975615073,86.835474864
87.4157247692,113.7742865
13.4561434228,40.910588366
18.3306548869,NA
21.4378407592,29.9590183076
47.4388368816,NA
245.665376849,NA
29.4300425378,103.024312691
23.4171201598,76.589579378
77.9708749889,NA
30.6698464071,78.2953910243
13.1530200421,50.2502832324
24.6551482119,37.8881930839
3.29931702064,236.869018121
13.9002495066,38.3898602518
15.4042430911,43.6896285672
48.1984576901,50.8283277496
56.4224723485,62.1377329452
41.4289609924,79.5504129236
163.38182824,164.729898405
12.1387066503,53.0743077424
3.04293153129,15.0192198986
60.7274403795,114.52819131
2.25781662606,27.8183560469
25.6799636391,NA
3.67603080001,76.4843308761
80.6219173564,NA
58.1049091651,76.7552399183
8.50424501918,43.5638157442
34.0355641307,41.4055955201
NA,NA
17.6004609928,21.6244060223
126.561129364,NA
4.4182922598,28.3748132238
1.67824848454,9.22100389283
3.60469260444,NA
11.4792743445,18.7104940214
40.7781666846,NA
6.47867308133,46.8113129315
7.44125474872,50.0023984967
73.3240565764,154.48049297
23.7102306417,74.8111821599
49.9084729594,81.7565003073
70.2903013708,81.6594570955
17.5909480041,26.6550404749
2.69443551628,231.202157701
37.2908489368,72.6301225589
13.8677293236,23.8739708012
16.4706205438,19.7354115141
31.9246911925,NA
109.445288926,NA
31.9929883141,82.3857565942
99.4680018383,249.008096449
25.6589079039,NA
42.2496775225,84.8429876776
30.2181989668,78.3579581175
26.5690420935,60.1713236079
23.6818321737,30.1241989519
129.851299175,196.57324563
60.1927737103,299.343218684
28.1048356795,49.8855296825
8.73161101516,25.0960755869
73.6501776492,93.6959550414
9.20803936497,54.7185764446
29.0419720076,65.1751394443
0.909383615115,16.5599305779
40.4085947962,83.6295746401
21.5594115689,22.4435818859
107.117837575,126.271915084
13.3307457739,NA
103.093675644,132.981449986
5.9150426002,41.6813735936
19.0746600964,117.309288598
23.2162564483,38.7810119301
23.1188361668,80.5076775259
14.6915300533,22.416478074
13.3413988892,36.2839982544
8.04820028988,10.7873816567
24.3887261149,88.9770819628
73.588924536,93.0174737868
15.4844480729,43.1839644977
49.1721817777,73.1715160807
6.4129238356,53.3412270784
51.2553408269,94.249811679
12.1919240155,22.6164338828
2.7139285994,32.2306219201
13.0212612716,83.150194868
54.9830028023,119.964863072
24.7148465195,53.8048935012
6.69332255743,64.8204780581
55.9263533475,67.9564187678
39.6217323653,47.3531337737
32.35938479,286.409361733
26.2735667167,38.219942099
4.50539559995,28.3914418194
97.7509651614,104.664696448
15.3688319122,33.0863919209
9.71218359518,45.9315680718
14.6042364362,24.8215661417
18.4950864793,58.3017569523
33.7489664315,88.6695058543
99.6808843532,118.812158485
36.2438218945,65.9198864967
48.8812369102,53.6698300465
14.9229527175,115.16615865
9.17153485843,34.4481514316
8.61901258196,20.223641747
3.19788259415,282.681145205
23.9319789286,44.3860924586
66.453059641,74.0761227964
137.619070494,141.778060615
3.70185399176,23.4518709908
13.9353573687,45.4724256942
57.4789176825,96.798252709
71.5199656092,NA
20.1199804872,42.6292089016
48.2828748618,51.1812915866
11.7770423606,47.3185597637
27.2316444458,42.6207936421
43.4457496917,75.9325281581
3.37049847398,122.535056002
52.5635381939,64.9119107736
34.2861026104,93.585754096
17.963334315,20.0360259744
11.1525468332,22.5087875225
28.2313617,68.4241874234
3.3185919063,32.7580002603
75.1597205409,102.016910855
28.348868921,86.9169716126
104.314678302,126.518810001
57.2109832539,76.9804112465
50.5902861333,54.2879661386
3.69689445614,126.745672922
3.00312863162,11.6160759988
22.155815705,90.145332852
71.358985466,81.2467595393
33.6817063438,78.5803602439
46.8418691884,70.9604835314
80.1750160092,90.9894870288
22.1268348846,43.794432604
44.64051048,50.2072421652
26.6168716183,46.9507511106
48.9784329089,60.5173516587
7.81299391246,NA
24.3055939961,31.1719358911
95.4940361104,123.275124668
35.9054886496,54.7519432778
65.2431355432,NA
67.6173035332,111.89137759
56.0428635677,70.1997995879
92.3218482603,NA
45.0706071185,95.1728703314
53.9008267871,220.551051711
51.991457169,79.7796931009
56.4702247591,257.333309926
35.5416050524,75.8936425208
45.863719679,NA
28.6431634605,79.073724125
38.8997877268,190.709140035
127.091370388,161.624079116
0.346044444216,276.556185658
19.7704845887,25.5412907699
14.4581063948,17.4039933892
63.1642596781,NA
16.3606798351,33.6360615013
59.357606065,106.46997136
4.43140135599,17.6245854054
46.3671170931,47.6083240499
24.7390342387,78.4970551945
31.4957553237,34.6998512978
87.0219258092,NA
0.326289031726,44.9553094159
28.85678516,33.3900071114
7.92879765446,21.5584259199
13.7602737985,34.266581455
28.2067648259,31.6123701993
14.6410605382,41.5370490796
8.79861057918,95.6598427192
21.5120585113,37.7502403448
6.67845759801,23.2741421942
17.3505098593,28.6060036209
148.87882384,190.003588561
12.8926008303,32.8387706561
14.1683162177,124.853687921
93.5097852706,NA
4.36981932652,50.7483235489
58.8029841942,103.807683873
8.51093735059,16.6463618982
64.4614782669,88.168638865
21.7671000625,46.1787727874
27.8570129772,34.7946908872
117.339579454,121.78940744
8.63261928194,51.1561338582
11.863915685,21.7393675292
12.6109542943,30.9580120229
45.3516279622,56.752262724
65.0627146496,114.084938534
15.0789526522,226.490702995
9.63490583758,24.3086915535
2.74048370772,20.1140207377
13.5611665902,38.6565421569
52.1435554679,69.9524862392
44.1333512548,62.0525087005
36.7075964371,42.3051711619
89.2303343321,NA
77.1344994056,94.636844536
34.2110852334,43.7744014332
31.4010345552,66.9320610654
18.556170557,52.1175206335
75.9739272843,82.2690760541
34.7132842738,44.5133330934
34.1352280481,131.391534385
44.8320045287,45.9944975332
63.8147834874,NA
15.6186578535,84.5453244221
16.5011595173,52.575254441
86.2718982004,234.877783742
44.7636011102,94.1800449334
37.8639059994,50.8768062346
90.5619043219,123.485288845
9.99128727172,49.4712406475
14.9000114368,33.3655977461
69.1036150771,93.150487251
11.7829820723,205.145514434
7.05247764417,14.139664452
16.3594156255,17.8695979351
20.4813968835,312.941106087
35.1559941281,60.5676829545
27.2852513855,NA
18.3521847638,103.424645099
256.312216741,NA
20.9260640141,52.1136686954
44.2389036216,NA
180.845160406,NA
5.17526694112,29.1421916184
36.009962166,62.2554443708
21.74678581,63.2282046167
36.8088028705,48.3605107327
31.1051175565,44.0213463548
37.1445433217,82.8688185365
64.9956295427,98.6601457795
57.8019551603,NA
23.6970941224,78.4658797658
16.3321309108,87.3169494254
94.3226745391,121.811451018
44.4634594181,73.1939568691
32.2985547579,42.313439629
161.655003461,166.074170153
24.0348044171,49.6321932191
70.3840146192,70.677618116
82.7303913322,83.7811607661
14.9625959778,34.9440414556
NA,NA
75.7322040186,224.884488328
20.3833819479,79.0917871317
43.5641624539,266.925159168
65.5641181715,NA
68.5636298756,106.51076757
44.955115585,63.9179561169
43.3400438971,49.7453354074
139.924806178,143.504919379
33.3459538926,60.8954658738
17.503540342,119.332183519
20.2722169686,68.1448525019
5.77242833977,120.384588452
16.0367542271,20.8575250863
13.3458576454,23.1168934434
63.9249849713,246.042240857
28.3015244735,42.1378912691
22.3889051899,24.5367656678
56.391550818,144.231382372
92.6071887685,95.6215702245
47.8082222033,61.5842164593
99.1286484545,NA
30.7578332617,36.4832503269
9.93371998612,36.648450556
15.8910853242,17.0794672931
8.56173307432,66.0561843339
79.9210524396,122.310167479
54.7879185007,80.5373501819
42.3586494484,77.881768755
55.4153105516,NA
53.0837815428,NA
57.0329318561,136.065556857
46.532140145,49.8180239296
94.6568049934,113.600475996
15.4449356827,47.6069448341
42.128649781,NA
35.7046039838,42.5656250264
34.8181715185,NA
32.6724710243,302.216876487
49.2436642706,88.657645246
30.4570080007,54.089988121
11.5668328737,11.8040084683
37.6052843038,51.8245732866
13.1457045645,33.0665523492
40.9717326721,73.1059743772
44.7044193847,90.6485565546
50.1977598665,83.8654088103
53.6159987564,58.6420596733
48.5607533377,49.6196642718
36.7490544325,91.0944660065
8.58658328111,NA
21.1083293854,47.0508862569
101.865247114,115.902996514
11.7928816017,66.4622858389
66.1366505332,89.7646069768
7.6441448227,29.6086542215
13.2821167677,45.5194780147
9.44479869309,23.5755998102
439.270655283,NA
11.3673161182,41.1482727398
21.841622607,39.7376539878
102.826489236,167.295087523
72.9571558189,NA
19.2011476225,50.7640289746
16.7259267173,35.3328228021
20.4826502729,25.2768928447
61.042967597,127.078805134
40.7194507493,49.2759157543
37.4551578212,68.1334354592
48.925871827,78.1801337105
28.2474019504,34.1489280088
62.6387155578,NA
48.7697344039,73.3737681289
29.618111235,31.4249213921
46.474850527,NA
199.518867651,284.696665669
107.969165409,NA
14.6651685216,NA
61.9177763067,69.9632390825
13.7595282676,126.671215712
13.232888936,52.0640506504
71.0788066155,75.3266838883
14.7475664948,54.5013418966
17.6403666486,30.7566959208
2.78827200354,65.6785067064
